wavelength,photoabsorption,photodissociation,photoionisation
175.17,3.99E-18,3.99E-18,0.00E+00
175.18,3.83E-18,3.83E-18,0.00E+00
175.19,3.67E-18,3.67E-18,0.00E+00
175.2,3.51E-18,3.51E-18,0.00E+00
175.21,3.35E-18,3.35E-18,0.00E+00
175.22,3.19E-18,3.19E-18,0.00E+00
175.23,3.13E-18,3.13E-18,0.00E+00
175.24,3.08E-18,3.08E-18,0.00E+00
175.25,3.03E-18,3.03E-18,0.00E+00
175.26,2.97E-18,2.97E-18,0.00E+00
175.27,2.92E-18,2.92E-18,0.00E+00
175.28,2.87E-18,2.87E-18,0.00E+00
175.29,2.82E-18,2.82E-18,0.00E+00
175.3,2.76E-18,2.76E-18,0.00E+00
175.31,2.71E-18,2.71E-18,0.00E+00
175.32,2.66E-18,2.66E-18,0.00E+00
175.33,2.60E-18,2.60E-18,0.00E+00
175.34,2.55E-18,2.55E-18,0.00E+00
175.35,2.50E-18,2.50E-18,0.00E+00
175.36,2.44E-18,2.44E-18,0.00E+00
175.37,2.39E-18,2.39E-18,0.00E+00
175.38,2.34E-18,2.34E-18,0.00E+00
175.39,2.28E-18,2.28E-18,0.00E+00
175.4,2.23E-18,2.23E-18,0.00E+00
175.41,2.18E-18,2.18E-18,0.00E+00
175.42,2.12E-18,2.12E-18,0.00E+00
175.43,2.07E-18,2.07E-18,0.00E+00
175.44,2.02E-18,2.02E-18,0.00E+00
175.45,1.96E-18,1.96E-18,0.00E+00
175.46,1.91E-18,1.91E-18,0.00E+00
175.47,1.86E-18,1.86E-18,0.00E+00
175.48,1.80E-18,1.80E-18,0.00E+00
175.49,1.75E-18,1.75E-18,0.00E+00
175.5,1.70E-18,1.70E-18,0.00E+00
175.51,1.64E-18,1.64E-18,0.00E+00
175.52,1.60E-18,1.60E-18,0.00E+00
175.53,1.59E-18,1.59E-18,0.00E+00
175.54,1.58E-18,1.58E-18,0.00E+00
175.55,1.56E-18,1.56E-18,0.00E+00
175.56,1.55E-18,1.55E-18,0.00E+00
175.57,1.54E-18,1.54E-18,0.00E+00
175.58,1.53E-18,1.53E-18,0.00E+00
175.59,1.52E-18,1.52E-18,0.00E+00
175.6,1.50E-18,1.50E-18,0.00E+00
175.61,1.49E-18,1.49E-18,0.00E+00
175.62,1.48E-18,1.48E-18,0.00E+00
175.63,1.47E-18,1.47E-18,0.00E+00
175.64,1.46E-18,1.46E-18,0.00E+00
175.65,1.44E-18,1.44E-18,0.00E+00
175.66,1.43E-18,1.43E-18,0.00E+00
175.67,1.42E-18,1.42E-18,0.00E+00
175.68,1.41E-18,1.41E-18,0.00E+00
175.69,1.40E-18,1.40E-18,0.00E+00
175.7,1.38E-18,1.38E-18,0.00E+00
175.71,1.37E-18,1.37E-18,0.00E+00
175.72,1.36E-18,1.36E-18,0.00E+00
175.73,1.35E-18,1.35E-18,0.00E+00
175.74,1.34E-18,1.34E-18,0.00E+00
175.75,1.32E-18,1.32E-18,0.00E+00
175.76,1.31E-18,1.31E-18,0.00E+00
175.77,1.30E-18,1.30E-18,0.00E+00
175.78,1.29E-18,1.29E-18,0.00E+00
175.79,1.27E-18,1.27E-18,0.00E+00
175.8,1.26E-18,1.26E-18,0.00E+00
175.81,1.25E-18,1.25E-18,0.00E+00
175.82,1.24E-18,1.24E-18,0.00E+00
175.83,1.23E-18,1.23E-18,0.00E+00
175.84,1.21E-18,1.21E-18,0.00E+00
175.85,1.20E-18,1.20E-18,0.00E+00
175.86,1.14E-18,1.14E-18,0.00E+00
175.87,1.08E-18,1.08E-18,0.00E+00
175.88,1.02E-18,1.02E-18,0.00E+00
175.89,9.61E-19,9.61E-19,0.00E+00
175.9,9.01E-19,9.01E-19,0.00E+00
175.91,8.42E-19,8.42E-19,0.00E+00
175.92,7.82E-19,7.82E-19,0.00E+00
175.93,7.23E-19,7.23E-19,0.00E+00
175.94,6.64E-19,6.64E-19,0.00E+00
175.95,6.04E-19,6.04E-19,0.00E+00
175.96,5.45E-19,5.45E-19,0.00E+00
175.97,4.85E-19,4.85E-19,0.00E+00
175.98,4.26E-19,4.26E-19,0.00E+00
175.99,3.66E-19,3.66E-19,0.00E+00
176,3.07E-19,3.07E-19,0.00E+00
176.01,2.48E-19,2.48E-19,0.00E+00
176.02,1.88E-19,1.88E-19,0.00E+00
176.03,1.29E-19,1.29E-19,0.00E+00
176.04,6.93E-20,6.93E-20,0.00E+00
176.05,2.19E-20,2.19E-20,0.00E+00
176.06,5.13E-20,5.13E-20,0.00E+00
176.07,8.07E-20,8.07E-20,0.00E+00
176.08,1.10E-19,1.10E-19,0.00E+00
176.09,1.39E-19,1.39E-19,0.00E+00
176.1,1.69E-19,1.69E-19,0.00E+00
176.11,1.98E-19,1.98E-19,0.00E+00
176.12,2.28E-19,2.28E-19,0.00E+00
176.13,2.57E-19,2.57E-19,0.00E+00
176.14,2.86E-19,2.86E-19,0.00E+00
176.15,3.16E-19,3.16E-19,0.00E+00
176.16,3.45E-19,3.45E-19,0.00E+00
176.17,3.74E-19,3.74E-19,0.00E+00
176.18,4.04E-19,4.04E-19,0.00E+00
176.19,4.33E-19,4.33E-19,0.00E+00
176.2,4.62E-19,4.62E-19,0.00E+00
176.21,4.92E-19,4.92E-19,0.00E+00
176.22,5.21E-19,5.21E-19,0.00E+00
176.23,5.51E-19,5.51E-19,0.00E+00
176.24,5.80E-19,5.80E-19,0.00E+00
176.25,6.09E-19,6.09E-19,0.00E+00
176.26,6.39E-19,6.39E-19,0.00E+00
176.27,6.68E-19,6.68E-19,0.00E+00
176.28,6.97E-19,6.97E-19,0.00E+00
176.29,7.27E-19,7.27E-19,0.00E+00
176.3,7.56E-19,7.56E-19,0.00E+00
176.31,7.86E-19,7.86E-19,0.00E+00
176.32,8.11E-19,8.11E-19,0.00E+00
176.33,8.30E-19,8.30E-19,0.00E+00
176.34,8.49E-19,8.49E-19,0.00E+00
176.35,8.69E-19,8.69E-19,0.00E+00
176.36,8.88E-19,8.88E-19,0.00E+00
176.37,9.08E-19,9.08E-19,0.00E+00
176.38,9.27E-19,9.27E-19,0.00E+00
176.39,9.47E-19,9.47E-19,0.00E+00
176.4,9.66E-19,9.66E-19,0.00E+00
176.41,9.86E-19,9.86E-19,0.00E+00
176.42,1.01E-18,1.01E-18,0.00E+00
176.43,1.02E-18,1.02E-18,0.00E+00
176.44,1.04E-18,1.04E-18,0.00E+00
176.45,1.06E-18,1.06E-18,0.00E+00
176.46,1.08E-18,1.08E-18,0.00E+00
176.47,1.10E-18,1.10E-18,0.00E+00
176.48,1.12E-18,1.12E-18,0.00E+00
176.49,1.14E-18,1.14E-18,0.00E+00
176.5,1.16E-18,1.16E-18,0.00E+00
176.51,1.30E-18,1.30E-18,0.00E+00
176.52,3.60E-18,3.60E-18,0.00E+00
176.53,1.02E-17,1.02E-17,0.00E+00
176.54,1.14E-17,1.14E-17,0.00E+00
176.55,1.39E-17,1.39E-17,0.00E+00
176.56,2.05E-17,2.05E-17,0.00E+00
176.57,2.27E-17,2.27E-17,0.00E+00
176.58,2.39E-17,2.39E-17,0.00E+00
176.59,2.48E-17,2.48E-17,0.00E+00
176.6,2.55E-17,2.55E-17,0.00E+00
176.61,2.62E-17,2.62E-17,0.00E+00
176.62,4.31E-17,4.31E-17,0.00E+00
176.63,3.55E-17,3.55E-17,0.00E+00
176.64,1.83E-17,1.83E-17,0.00E+00
176.65,2.19E-17,2.19E-17,0.00E+00
176.66,8.03E-18,8.03E-18,0.00E+00
176.67,2.33E-17,2.33E-17,0.00E+00
176.68,2.04E-17,2.04E-17,0.00E+00
176.69,1.76E-17,1.76E-17,0.00E+00
176.7,1.47E-17,1.47E-17,0.00E+00
176.71,1.19E-17,1.19E-17,0.00E+00
176.72,9.05E-18,9.05E-18,0.00E+00
176.73,6.20E-18,6.20E-18,0.00E+00
176.74,3.35E-18,3.35E-18,0.00E+00
176.75,5.04E-19,5.04E-19,0.00E+00
176.76,4.01E-19,4.01E-19,0.00E+00
176.77,4.00E-19,4.00E-19,0.00E+00
176.78,4.00E-19,4.00E-19,0.00E+00
176.79,4.00E-19,4.00E-19,0.00E+00
176.8,4.00E-19,4.00E-19,0.00E+00
176.81,4.00E-19,4.00E-19,0.00E+00
176.82,4.00E-19,4.00E-19,0.00E+00
176.83,3.99E-19,3.99E-19,0.00E+00
176.84,3.99E-19,3.99E-19,0.00E+00
176.85,3.99E-19,3.99E-19,0.00E+00
176.86,3.99E-19,3.99E-19,0.00E+00
176.87,3.99E-19,3.99E-19,0.00E+00
176.88,3.99E-19,3.99E-19,0.00E+00
176.89,3.98E-19,3.98E-19,0.00E+00
176.9,3.98E-19,3.98E-19,0.00E+00
176.91,3.98E-19,3.98E-19,0.00E+00
176.92,7.98E-22,7.98E-22,0.00E+00
176.93,7.94E-22,7.94E-22,0.00E+00
176.94,7.90E-22,7.90E-22,0.00E+00
176.95,7.86E-22,7.86E-22,0.00E+00
176.96,7.83E-22,7.83E-22,0.00E+00
176.97,7.79E-22,7.79E-22,0.00E+00
176.98,7.75E-22,7.75E-22,0.00E+00
176.99,7.71E-22,7.71E-22,0.00E+00
177,7.68E-22,7.68E-22,0.00E+00
177.01,7.64E-22,7.64E-22,0.00E+00
177.02,7.60E-22,7.60E-22,0.00E+00
177.03,7.56E-22,7.56E-22,0.00E+00
177.04,7.53E-22,7.53E-22,0.00E+00
177.05,7.49E-22,7.49E-22,0.00E+00
177.06,7.45E-22,7.45E-22,0.00E+00
177.07,7.41E-22,7.41E-22,0.00E+00
177.08,7.38E-22,7.38E-22,0.00E+00
177.09,7.34E-22,7.34E-22,0.00E+00
177.1,7.30E-22,7.30E-22,0.00E+00
177.11,7.26E-22,7.26E-22,0.00E+00
177.12,7.23E-22,7.23E-22,0.00E+00
177.13,7.19E-22,7.19E-22,0.00E+00
177.14,7.15E-22,7.15E-22,0.00E+00
177.15,7.11E-22,7.11E-22,0.00E+00
177.16,7.08E-22,7.08E-22,0.00E+00
177.17,7.04E-22,7.04E-22,0.00E+00
177.18,7.00E-22,7.00E-22,0.00E+00
177.19,6.96E-22,6.96E-22,0.00E+00
177.2,6.93E-22,6.93E-22,0.00E+00
177.21,6.89E-22,6.89E-22,0.00E+00
177.22,6.85E-22,6.85E-22,0.00E+00
177.23,6.81E-22,6.81E-22,0.00E+00
177.24,6.78E-22,6.78E-22,0.00E+00
177.25,6.74E-22,6.74E-22,0.00E+00
177.26,6.70E-22,6.70E-22,0.00E+00
177.27,6.66E-22,6.66E-22,0.00E+00
177.28,6.63E-22,6.63E-22,0.00E+00
177.29,6.59E-22,6.59E-22,0.00E+00
177.3,6.55E-22,6.55E-22,0.00E+00
177.31,6.51E-22,6.51E-22,0.00E+00
177.32,6.48E-22,6.48E-22,0.00E+00
177.33,6.44E-22,6.44E-22,0.00E+00
177.34,6.40E-22,6.40E-22,0.00E+00
177.35,6.36E-22,6.36E-22,0.00E+00
177.36,6.33E-22,6.33E-22,0.00E+00
177.37,6.29E-22,6.29E-22,0.00E+00
177.38,6.25E-22,6.25E-22,0.00E+00
177.39,6.21E-22,6.21E-22,0.00E+00
177.4,6.18E-22,6.18E-22,0.00E+00
177.41,6.15E-22,6.15E-22,0.00E+00
177.42,6.12E-22,6.12E-22,0.00E+00
177.43,6.09E-22,6.09E-22,0.00E+00
177.44,6.06E-22,6.06E-22,0.00E+00
177.45,6.03E-22,6.03E-22,0.00E+00
177.46,6.00E-22,6.00E-22,0.00E+00
177.47,5.97E-22,5.97E-22,0.00E+00
177.48,5.93E-22,5.93E-22,0.00E+00
177.49,5.90E-22,5.90E-22,0.00E+00
177.5,5.87E-22,5.87E-22,0.00E+00
177.51,5.84E-22,5.84E-22,0.00E+00
177.52,5.81E-22,5.81E-22,0.00E+00
177.53,5.78E-22,5.78E-22,0.00E+00
177.54,5.75E-22,5.75E-22,0.00E+00
177.55,5.72E-22,5.72E-22,0.00E+00
177.56,5.69E-22,5.69E-22,0.00E+00
177.57,5.66E-22,5.66E-22,0.00E+00
177.58,5.63E-22,5.63E-22,0.00E+00
177.59,5.60E-22,5.60E-22,0.00E+00
177.6,5.57E-22,5.57E-22,0.00E+00
177.61,5.53E-22,5.53E-22,0.00E+00
177.62,5.50E-22,5.50E-22,0.00E+00
177.63,5.47E-22,5.47E-22,0.00E+00
177.64,5.44E-22,5.44E-22,0.00E+00
177.65,5.41E-22,5.41E-22,0.00E+00
177.66,5.38E-22,5.38E-22,0.00E+00
177.67,5.35E-22,5.35E-22,0.00E+00
177.68,5.32E-22,5.32E-22,0.00E+00
177.69,5.29E-22,5.29E-22,0.00E+00
177.7,5.26E-22,5.26E-22,0.00E+00
177.71,5.23E-22,5.23E-22,0.00E+00
177.72,5.20E-22,5.20E-22,0.00E+00
177.73,5.17E-22,5.17E-22,0.00E+00
177.74,5.14E-22,5.14E-22,0.00E+00
177.75,5.11E-22,5.11E-22,0.00E+00
177.76,5.07E-22,5.07E-22,0.00E+00
177.77,5.05E-22,5.05E-22,0.00E+00
177.78,5.03E-22,5.03E-22,0.00E+00
177.79,5.00E-22,5.00E-22,0.00E+00
177.8,4.98E-22,4.98E-22,0.00E+00
177.81,4.96E-22,4.96E-22,0.00E+00
177.82,4.93E-22,4.93E-22,0.00E+00
177.83,4.91E-22,4.91E-22,0.00E+00
177.84,4.89E-22,4.89E-22,0.00E+00
177.85,4.86E-22,4.86E-22,0.00E+00
177.86,4.84E-22,4.84E-22,0.00E+00
177.87,4.82E-22,4.82E-22,0.00E+00
177.88,4.80E-22,4.80E-22,0.00E+00
177.89,4.77E-22,4.77E-22,0.00E+00
177.9,4.75E-22,4.75E-22,0.00E+00
177.91,4.73E-22,4.73E-22,0.00E+00
177.92,4.70E-22,4.70E-22,0.00E+00
177.93,4.68E-22,4.68E-22,0.00E+00
177.94,4.66E-22,4.66E-22,0.00E+00
177.95,4.63E-22,4.63E-22,0.00E+00
177.96,4.61E-22,4.61E-22,0.00E+00
177.97,4.59E-22,4.59E-22,0.00E+00
177.98,4.56E-22,4.56E-22,0.00E+00
177.99,4.54E-22,4.54E-22,0.00E+00
178,4.52E-22,4.52E-22,0.00E+00
178.01,4.49E-22,4.49E-22,0.00E+00
178.02,4.44E-22,4.44E-22,0.00E+00
178.03,4.39E-22,4.39E-22,0.00E+00
178.04,4.34E-22,4.34E-22,0.00E+00
178.05,4.29E-22,4.29E-22,0.00E+00
178.06,4.23E-22,4.23E-22,0.00E+00
178.07,4.18E-22,4.18E-22,0.00E+00
178.08,4.13E-22,4.13E-22,0.00E+00
178.09,4.08E-22,4.08E-22,0.00E+00
178.1,4.03E-22,4.03E-22,0.00E+00
178.11,3.98E-22,3.98E-22,0.00E+00
178.12,3.93E-22,3.93E-22,0.00E+00
178.13,3.88E-22,3.88E-22,0.00E+00
178.14,3.84E-22,3.84E-22,0.00E+00
178.15,3.81E-22,3.81E-22,0.00E+00
178.16,3.77E-22,3.77E-22,0.00E+00
178.17,3.74E-22,3.74E-22,0.00E+00
178.18,3.70E-22,3.70E-22,0.00E+00
178.19,3.67E-22,3.67E-22,0.00E+00
178.2,3.64E-22,3.64E-22,0.00E+00
178.21,3.60E-22,3.60E-22,0.00E+00
178.22,3.57E-22,3.57E-22,0.00E+00
178.23,3.53E-22,3.53E-22,0.00E+00
178.24,3.50E-22,3.50E-22,0.00E+00
178.25,3.46E-22,3.46E-22,0.00E+00
178.26,3.43E-22,3.43E-22,0.00E+00
178.27,3.40E-22,3.40E-22,0.00E+00
178.28,3.36E-22,3.36E-22,0.00E+00
178.29,3.33E-22,3.33E-22,0.00E+00
178.3,3.29E-22,3.29E-22,0.00E+00
178.31,3.26E-22,3.26E-22,0.00E+00
178.32,3.23E-22,3.23E-22,0.00E+00
178.33,3.20E-22,3.20E-22,0.00E+00
178.34,3.17E-22,3.17E-22,0.00E+00
178.35,3.13E-22,3.13E-22,0.00E+00
178.36,3.10E-22,3.10E-22,0.00E+00
178.37,3.07E-22,3.07E-22,0.00E+00
178.38,3.04E-22,3.04E-22,0.00E+00
178.39,3.01E-22,3.01E-22,0.00E+00
178.4,2.98E-22,2.98E-22,0.00E+00
178.41,2.95E-22,2.95E-22,0.00E+00
178.42,2.92E-22,2.92E-22,0.00E+00
178.43,2.89E-22,2.89E-22,0.00E+00
178.44,2.86E-22,2.86E-22,0.00E+00
178.45,2.83E-22,2.83E-22,0.00E+00
178.46,2.80E-22,2.80E-22,0.00E+00
178.47,2.77E-22,2.77E-22,0.00E+00
178.48,2.74E-22,2.74E-22,0.00E+00
178.49,2.71E-22,2.71E-22,0.00E+00
178.5,2.68E-22,2.68E-22,0.00E+00
178.51,2.65E-22,2.65E-22,0.00E+00
178.52,2.63E-22,2.63E-22,0.00E+00
178.53,2.61E-22,2.61E-22,0.00E+00
178.54,2.58E-22,2.58E-22,0.00E+00
178.55,2.56E-22,2.56E-22,0.00E+00
178.56,2.54E-22,2.54E-22,0.00E+00
178.57,2.51E-22,2.51E-22,0.00E+00
178.58,2.49E-22,2.49E-22,0.00E+00
178.59,2.47E-22,2.47E-22,0.00E+00
178.6,2.44E-22,2.44E-22,0.00E+00
178.61,2.42E-22,2.42E-22,0.00E+00
178.62,2.40E-22,2.40E-22,0.00E+00
178.63,2.37E-22,2.37E-22,0.00E+00
178.64,2.35E-22,2.35E-22,0.00E+00
178.65,2.33E-22,2.33E-22,0.00E+00
178.66,2.30E-22,2.30E-22,0.00E+00
178.67,2.28E-22,2.28E-22,0.00E+00
178.68,2.26E-22,2.26E-22,0.00E+00
178.69,2.24E-22,2.24E-22,0.00E+00
178.7,2.21E-22,2.21E-22,0.00E+00
178.71,2.19E-22,2.19E-22,0.00E+00
178.72,2.17E-22,2.17E-22,0.00E+00
178.73,2.14E-22,2.14E-22,0.00E+00
178.74,2.12E-22,2.12E-22,0.00E+00
178.75,2.09E-22,2.09E-22,0.00E+00
178.76,2.06E-22,2.06E-22,0.00E+00
178.77,2.03E-22,2.03E-22,0.00E+00
178.78,2.00E-22,2.00E-22,0.00E+00
178.79,1.97E-22,1.97E-22,0.00E+00
178.8,1.94E-22,1.94E-22,0.00E+00
178.81,1.91E-22,1.91E-22,0.00E+00
178.82,1.88E-22,1.88E-22,0.00E+00
178.83,1.85E-22,1.85E-22,0.00E+00
178.84,1.82E-22,1.82E-22,0.00E+00
178.85,1.79E-22,1.79E-22,0.00E+00
178.86,1.76E-22,1.76E-22,0.00E+00
178.87,1.73E-22,1.73E-22,0.00E+00
178.88,1.70E-22,1.70E-22,0.00E+00
178.89,1.66E-22,1.66E-22,0.00E+00
178.9,1.63E-22,1.63E-22,0.00E+00
178.91,1.60E-22,1.60E-22,0.00E+00
178.92,1.57E-22,1.57E-22,0.00E+00
178.93,1.54E-22,1.54E-22,0.00E+00
178.94,1.53E-22,1.53E-22,0.00E+00
178.95,1.51E-22,1.51E-22,0.00E+00
178.96,1.50E-22,1.50E-22,0.00E+00
178.97,1.49E-22,1.49E-22,0.00E+00
178.98,1.47E-22,1.47E-22,0.00E+00
178.99,1.46E-22,1.46E-22,0.00E+00
179,1.44E-22,1.44E-22,0.00E+00
179.01,1.43E-22,1.43E-22,0.00E+00
179.02,1.42E-22,1.42E-22,0.00E+00
179.03,1.40E-22,1.40E-22,0.00E+00
179.04,1.39E-22,1.39E-22,0.00E+00
179.05,1.38E-22,1.38E-22,0.00E+00
179.06,1.36E-22,1.36E-22,0.00E+00
179.07,1.35E-22,1.35E-22,0.00E+00
179.08,1.33E-22,1.33E-22,0.00E+00
179.09,1.32E-22,1.32E-22,0.00E+00
179.1,1.31E-22,1.31E-22,0.00E+00
179.11,1.29E-22,1.29E-22,0.00E+00
179.12,1.28E-22,1.28E-22,0.00E+00
179.13,1.27E-22,1.27E-22,0.00E+00
179.14,1.25E-22,1.25E-22,0.00E+00
179.15,1.24E-22,1.24E-22,0.00E+00
179.16,1.22E-22,1.22E-22,0.00E+00
179.17,1.21E-22,1.21E-22,0.00E+00
179.18,1.20E-22,1.20E-22,0.00E+00
179.19,1.18E-22,1.18E-22,0.00E+00
179.2,1.17E-22,1.17E-22,0.00E+00
179.21,1.16E-22,1.16E-22,0.00E+00
179.22,1.14E-22,1.14E-22,0.00E+00
179.23,1.13E-22,1.13E-22,0.00E+00
179.24,1.11E-22,1.11E-22,0.00E+00
179.25,1.10E-22,1.10E-22,0.00E+00
179.26,1.09E-22,1.09E-22,0.00E+00
179.27,1.07E-22,1.07E-22,0.00E+00
179.28,1.06E-22,1.06E-22,0.00E+00
179.29,1.05E-22,1.05E-22,0.00E+00
179.3,1.03E-22,1.03E-22,0.00E+00
179.31,1.01E-22,1.01E-22,0.00E+00
179.32,9.85E-23,9.85E-23,0.00E+00
179.33,9.63E-23,9.63E-23,0.00E+00
179.34,9.41E-23,9.41E-23,0.00E+00
179.35,9.19E-23,9.19E-23,0.00E+00
179.36,8.96E-23,8.96E-23,0.00E+00
179.37,8.74E-23,8.74E-23,0.00E+00
179.38,8.52E-23,8.52E-23,0.00E+00
179.39,8.30E-23,8.30E-23,0.00E+00
179.4,8.08E-23,8.08E-23,0.00E+00
179.41,7.85E-23,7.85E-23,0.00E+00
179.42,7.63E-23,7.63E-23,0.00E+00
179.43,7.41E-23,7.41E-23,0.00E+00
179.44,7.19E-23,7.19E-23,0.00E+00
179.45,6.96E-23,6.96E-23,0.00E+00
179.46,6.74E-23,6.74E-23,0.00E+00
179.47,6.52E-23,6.52E-23,0.00E+00
179.48,6.30E-23,6.30E-23,0.00E+00
179.49,6.07E-23,6.07E-23,0.00E+00
179.5,5.85E-23,5.85E-23,0.00E+00
179.51,5.63E-23,5.63E-23,0.00E+00
179.52,5.41E-23,5.41E-23,0.00E+00
179.53,5.19E-23,5.19E-23,0.00E+00
179.54,4.96E-23,4.96E-23,0.00E+00
179.55,4.74E-23,4.74E-23,0.00E+00
179.56,4.52E-23,4.52E-23,0.00E+00
179.57,4.30E-23,4.30E-23,0.00E+00
179.58,4.07E-23,4.07E-23,0.00E+00
179.59,3.85E-23,3.85E-23,0.00E+00
179.6,3.63E-23,3.63E-23,0.00E+00
179.61,3.41E-23,3.41E-23,0.00E+00
179.62,3.19E-23,3.19E-23,0.00E+00
179.63,2.96E-23,2.96E-23,0.00E+00
179.64,2.74E-23,2.74E-23,0.00E+00
179.65,2.52E-23,2.52E-23,0.00E+00
179.66,2.30E-23,2.30E-23,0.00E+00
179.67,2.42E-23,2.42E-23,0.00E+00
179.68,2.90E-23,2.90E-23,0.00E+00
179.69,3.38E-23,3.38E-23,0.00E+00
179.7,3.86E-23,3.86E-23,0.00E+00
179.71,4.34E-23,4.34E-23,0.00E+00
179.72,4.82E-23,4.82E-23,0.00E+00
179.73,5.29E-23,5.29E-23,0.00E+00
179.74,5.77E-23,5.77E-23,0.00E+00
179.75,6.25E-23,6.25E-23,0.00E+00
179.76,6.73E-23,6.73E-23,0.00E+00
179.77,7.21E-23,7.21E-23,0.00E+00
179.78,7.68E-23,7.68E-23,0.00E+00
179.79,7.92E-23,7.92E-23,0.00E+00
179.8,7.99E-23,7.99E-23,0.00E+00
179.81,8.06E-23,8.06E-23,0.00E+00
179.82,8.13E-23,8.13E-23,0.00E+00
179.83,8.20E-23,8.20E-23,0.00E+00
179.84,8.27E-23,8.27E-23,0.00E+00
179.85,8.34E-23,8.34E-23,0.00E+00
179.86,8.41E-23,8.41E-23,0.00E+00
179.87,8.48E-23,8.48E-23,0.00E+00
179.88,8.55E-23,8.55E-23,0.00E+00
179.89,8.62E-23,8.62E-23,0.00E+00
179.9,8.69E-23,8.69E-23,0.00E+00
179.91,8.76E-23,8.76E-23,0.00E+00
179.92,8.83E-23,8.83E-23,0.00E+00
179.93,8.90E-23,8.90E-23,0.00E+00
179.94,8.97E-23,8.97E-23,0.00E+00
179.95,9.04E-23,9.04E-23,0.00E+00
179.96,9.11E-23,9.11E-23,0.00E+00
179.97,9.18E-23,9.18E-23,0.00E+00
179.98,9.25E-23,9.25E-23,0.00E+00
179.99,9.32E-23,9.32E-23,0.00E+00
180,9.39E-23,9.39E-23,0.00E+00
180.01,9.46E-23,9.46E-23,0.00E+00
180.02,9.53E-23,9.53E-23,0.00E+00
180.03,9.60E-23,9.60E-23,0.00E+00
180.04,9.67E-23,9.67E-23,0.00E+00
180.05,9.74E-23,9.74E-23,0.00E+00
180.06,9.81E-23,9.81E-23,0.00E+00
180.07,9.88E-23,9.88E-23,0.00E+00
180.08,9.95E-23,9.95E-23,0.00E+00
180.09,1.00E-22,1.00E-22,0.00E+00
180.1,1.01E-22,1.01E-22,0.00E+00
180.11,1.02E-22,1.02E-22,0.00E+00
180.12,1.02E-22,1.02E-22,0.00E+00
180.13,1.03E-22,1.03E-22,0.00E+00
180.14,1.04E-22,1.04E-22,0.00E+00
180.15,1.03E-22,1.03E-22,0.00E+00
180.16,9.88E-23,9.88E-23,0.00E+00
180.17,9.42E-23,9.42E-23,0.00E+00
180.18,8.96E-23,8.96E-23,0.00E+00
180.19,8.51E-23,8.51E-23,0.00E+00
180.2,8.05E-23,8.05E-23,0.00E+00
180.21,7.59E-23,7.59E-23,0.00E+00
180.22,7.13E-23,7.13E-23,0.00E+00
180.23,6.68E-23,6.68E-23,0.00E+00
180.24,6.22E-23,6.22E-23,0.00E+00
180.25,5.76E-23,5.76E-23,0.00E+00
180.26,5.30E-23,5.30E-23,0.00E+00
180.27,4.85E-23,4.85E-23,0.00E+00
180.28,4.51E-23,4.51E-23,0.00E+00
180.29,4.19E-23,4.19E-23,0.00E+00
180.3,3.88E-23,3.88E-23,0.00E+00
180.31,3.57E-23,3.57E-23,0.00E+00
180.32,3.26E-23,3.26E-23,0.00E+00
180.33,2.95E-23,2.95E-23,0.00E+00
180.34,2.63E-23,2.63E-23,0.00E+00
180.35,2.32E-23,2.32E-23,0.00E+00
180.36,2.01E-23,2.01E-23,0.00E+00
180.37,1.70E-23,1.70E-23,0.00E+00
180.38,1.39E-23,1.39E-23,0.00E+00
180.39,1.07E-23,1.07E-23,0.00E+00
180.4,9.13E-24,9.13E-24,0.00E+00
180.41,9.05E-24,9.05E-24,0.00E+00
180.42,8.96E-24,8.96E-24,0.00E+00
180.43,8.87E-24,8.87E-24,0.00E+00
180.44,8.79E-24,8.79E-24,0.00E+00
180.45,8.70E-24,8.70E-24,0.00E+00
180.46,8.61E-24,8.61E-24,0.00E+00
180.47,8.53E-24,8.53E-24,0.00E+00
180.48,8.44E-24,8.44E-24,0.00E+00
180.49,8.35E-24,8.35E-24,0.00E+00
180.5,8.27E-24,8.27E-24,0.00E+00
180.51,8.18E-24,8.18E-24,0.00E+00
180.52,8.09E-24,8.09E-24,0.00E+00
180.53,8.01E-24,8.01E-24,0.00E+00
180.54,7.92E-24,7.92E-24,0.00E+00
180.55,7.83E-24,7.83E-24,0.00E+00
180.56,7.74E-24,7.74E-24,0.00E+00
180.57,7.66E-24,7.66E-24,0.00E+00
180.58,7.57E-24,7.57E-24,0.00E+00
180.59,7.48E-24,7.48E-24,0.00E+00
180.6,7.40E-24,7.40E-24,0.00E+00
180.61,7.31E-24,7.31E-24,0.00E+00
180.62,7.22E-24,7.22E-24,0.00E+00
180.63,7.14E-24,7.14E-24,0.00E+00
180.64,7.05E-24,7.05E-24,0.00E+00
180.65,6.96E-24,6.96E-24,0.00E+00
180.66,6.88E-24,6.88E-24,0.00E+00
180.67,6.79E-24,6.79E-24,0.00E+00
180.68,6.70E-24,6.70E-24,0.00E+00
180.69,6.62E-24,6.62E-24,0.00E+00
180.7,6.53E-24,6.53E-24,0.00E+00
180.71,6.44E-24,6.44E-24,0.00E+00
180.72,6.35E-24,6.35E-24,0.00E+00
180.73,6.27E-24,6.27E-24,0.00E+00
180.74,6.18E-24,6.18E-24,0.00E+00
180.75,6.09E-24,6.09E-24,0.00E+00
